,age,country,gender
7851,30.0,USA,m
7852,33.0,USA,f
7853,29,USA,f
7854,35.0,USA,f
7855,63.0,USA,f
7856,33.0,USA,m
7857,30.0,USA,f
7858,30,USA,m
7859,27.0,USA,f
7860,49.0,USA,f
7861,30,USA,m
7862,40,USA,f
7863,34.0,USA,f
7864,27.0,USA,m
7865,21,USA,m
7866,32,USA,f
7867,29,USA,f
7868,26.0,IND,m
7869,31,USA,m
7870,24,USA,m
7871,36,USA,m
7872,51.0,PHL,m
7873,42,USA,f
7874,24.0,USA,f
7875,53.0,IND,f
7876,41.0,USA,m
7877,39.0,USA,f
7878,33.0,USA,m
7879,24,USA,m
7880,25.0,USA,f
7881,39.0,USA,f
7882,41,USA,f
7883,23,USA,o
7884,62,USA,m
7885,37.0,USA,f
7886,52.0,USA,f
7887,42.0,USA,f
7888,34,USA,f
7889,36,USA,f
7890,21,USA,f
7891,36,USA,m
7892,59,IND,m
7893,29.0,USA,f
7894,27.0,USA,m
7895,28.0,USA,f
7896,21.0,USA,f
7897,30.0,USA,f
7898,25,IND,m
7899,26.0,USA,f
7900,21.0,USA,f
7901,19,USA,f
7902,19.0,USA,f
7903,20,USA,f
7904,27,USA,f
7905,30,USA,f
7906,36,USA,f
7907,36.0,USA,f
7908,28,USA,f
7909,23,USA,f
7910,20,USA,m
7911,25,USA,m
7912,27.0,USA,f
7913,32,IND,m
7914,23,USA,m
7915,55,USA,f
7916,39,USA,m
7917,20.0,USA,f
7918,23.0,USA,m
7919,28.0,USA,m
7920,31,USA,f
7921,62.0,,m
7922,53.0,USA,m
7923,22,USA,m
7924,24,USA,f
7925,22,USA,f
7926,50,USA,m
7927,28.0,USA,f
7928,29,IND,m
7929,26.0,USA,m
7930,30.0,USA,m
7931,45.0,USA,f
7932,34,USA,f
7933,33.0,USA,m
7934,50.0,USA,
7935,29,USA,f
7936,22,USA,m
7937,45,USA,f
7938,28.0,USA,m
7939,29.0,USA,f
7940,28.0,IND,f
7941,52,USA,f
7942,34.0,USA,f
7943,42.0,USA,f
7944,23,USA,m
7945,38,USA,m
7946,39.0,IND,f
7947,39,USA,f
7948,57.0,USA,f
7949,28,USA,f
7950,21,IND,m
7951,23,USA,m
7952,37,USA,m
7953,30.0,USA,f
7954,23.0,USA,m
7955,26.0,USA,m
7956,19.0,USA,m
7957,31.0,USA,f
7958,44,USA,f
7959,19,USA,f
7960,30,BRA,m
7961,55.0,USA,f
7962,25,IND,m
7963,23,USA,f
7964,54.0,USA,f
7965,25.0,USA,f
7966,29,USA,m
7967,36,USA,m
7968,26.0,USA,f
7969,60,USA,f
7970,21,USA,f
7971,30.0,USA,f
7972,35,USA,f
7973,26,USA,m
7974,28.0,USA,m
7975,28,USA,f
7976,31.0,USA,m
7977,39,USA,m
7978,41,USA,m
7979,29.0,USA,m
7980,19.0,USA,f
7981,22,FRA,m
7982,52,USA,f
7983,30,USA,m
7984,22.0,USA,m
7985,21.0,IND,m
7986,30.0,USA,f
7987,36,USA,f
7988,29.0,AUS,m
7989,22.0,USA,m
7990,27,USA,m
7991,43.0,USA,f
7992,46,USA,f
7993,44.0,USA,m
7994,29.0,USA,m
7995,27.0,USA,m
7996,50,USA,f
7997,23.0,IND,m
7998,23.0,USA,f
7999,44,USA,f
8000,59,USA,m
8001,49.0,USA,m
8002,22.0,USA,f
8003,52.0,USA,f
8004,29.0,USA,f
8005,29.0,USA,f
8006,22.0,USA,m
8007,62.0,USA,f
8008,26.0,USA,f
8009,22,ARE,m
8010,31,USA,f
8011,29,USA,m
8012,27,IND,m
8013,21,USA,f
8014,21.0,USA,m
8015,23,USA,f
8016,25,USA,m
8017,29,ARG,m
8018,36.0,USA,f
8019,36,USA,f
8020,24.0,USA,m
8021,30.0,USA,m
8022,22.0,USA,m
8023,19,USA,f
8024,28,USA,f
8025,26.0,USA,m
8026,27.0,USA,m
8027,19.0,USA,m
8028,29.0,USA,m
8029,28,USA,f
8030,30.0,USA,m
8031,34.0,USA,m
8032,27,USA,m
8033,29,USA,m
8034,22,USA,m
8035,29,USA,f
8036,22,USA,m
8037,51,MEX,m
8038,34,USA,f
8039,37.0,USA,f
8040,45.0,USA,f
8041,32.0,USA,m
8042,22.0,USA,m
8043,30.0,USA,f
8044,24,USA,m
8045,35,USA,m
8046,30,USA,f
8047,40.0,USA,f
8048,46.0,USA,f
8049,24,USA,f
8050,67,USA,m
8051,25.0,USA,m
8052,26,USA,m
8053,26,VIR,f
8054,32,USA,m
8055,26,USA,f
8056,27,USA,m
8057,32.0,IND,m
8058,40,USA,f
8059,29,USA,m
8060,33.0,USA,m
8061,26.0,USA,m
8062,46.0,USA,f
8063,24.0,USA,m
8064,30,USA,f
8065,31,USA,m
8066,21,CAN,f
8067,33,USA,f
8068,25.0,USA,f
8069,33.0,USA,m
8070,53.0,,f
8071,32,USA,m
8072,26,USA,m
8073,23,USA,o
8074,27.0,USA,o
8075,34.0,USA,f
8076,30,USA,m
8077,26.0,USA,m
8078,24.0,USA,f
8079,42.0,USA,f
8080,21.0,USA,m
8081,43,USA,m
8082,23.0,USA,m
8083,26,USA,m
8084,41,USA,f
8085,24.0,USA,m
8086,33.0,USA,m
8087,26,USA,f
8088,34.0,USA,f
8089,26,USA,f
8090,21,USA,f
8091,48,USA,f
8092,29,USA,m
8093,79.0,USA,m
8094,32,USA,m
8095,26,IND,m
8096,47,USA,m
8097,28.0,USA,f
8098,27.0,USA,m
8099,23,USA,f
8100,29,USA,m
8101,26,USA,m
8102,28.0,USA,f
8103,51.0,USA,f
8104,28.0,IND,f
8105,19,USA,f
8106,27,USA,m
8107,35.0,USA,m
8108,26.0,USA,f
8109,25.0,USA,f
8110,38,USA,f
8111,43.0,USA,m
8112,33,USA,f
8113,26.0,USA,m
8114,26.0,USA,m
8115,35.0,USA,f
8116,28.0,USA,m
8117,38,USA,f
8118,30,USA,f
8119,27,USA,f
8120,22,USA,m
8121,36.0,USA,f
8122,62.0,USA,f
8123,27,GTM,f
8124,30,USA,f
8125,27,USA,f
8126,57,USA,m
8127,19,USA,f
8128,53,USA,f
8129,58.0,,f
8130,22,USA,f
8131,37.0,USA,f
8132,37.0,USA,f
8133,32.0,USA,m
8134,40,USA,f
8135,64,USA,f
8136,27.0,USA,f
8137,31,USA,m
8138,27,IND,f
8139,24.0,USA,m
8140,21.0,USA,f
8141,36,USA,f
8142,25.0,USA,m
8143,23.0,USA,m
8144,30.0,USA,m
8145,22.0,USA,m
8146,29,USA,f
8147,32,USA,m
8148,22.0,USA,m
8149,25.0,USA,m
8150,48,USA,f
8151,18.0,USA,f
8152,29,USA,f
8153,37.0,USA,m
8154,35.0,HRV,m
8155,37,USA,f
8156,28.0,USA,m
8157,39,USA,f
8158,46,USA,f
8159,28,USA,f
8160,26.0,USA,m
8161,35.0,USA,f
8162,29,USA,f
8163,25.0,USA,m
8164,31,USA,f
8165,22.0,CAN,m
8166,33,USA,f
8167,47,USA,m
8168,,USA,
8169,32,USA,f
8170,19.0,USA,f
8171,36,USA,f
8172,40.0,USA,m
8173,21,USA,f
8174,29.0,USA,f
8175,20.0,USA,m
8176,23,USA,m
8177,28,USA,f
8178,28,USA,m
8179,45,USA,f
8180,40.0,USA,f
8181,31,USA,f
8182,20.0,USA,m
8183,41.0,USA,f
8184,49,USA,m
8185,22.0,USA,f
8186,35,USA,m
8187,55.0,USA,m
8188,34.0,USA,f
8189,32.0,GBR,m
8190,20.0,USA,m
8191,23,USA,f
8192,27,IND,m
8193,53.0,USA,f
8194,23.0,IND,f
8195,22,USA,m
8196,30,USA,m
8197,40.0,USA,f
8198,25,USA,f
8199,27.0,USA,m
8200,37,USA,f
8201,27.0,USA,f
8202,39,USA,m
8203,47,USA,m
8204,28.0,USA,f
8205,47,USA,f
8206,46,USA,m
8207,19,USA,f
8208,34,USA,m
8209,26.0,IND,m
8210,39,USA,m
8211,31.0,USA,f
8212,35.0,USA,f
8213,31,USA,f
8214,29,USA,f
8215,33.0,USA,f
8216,35.0,USA,f
8217,26,USA,f
8218,27.0,USA,f
8219,37,USA,m
8220,45,USA,m
8221,45,USA,f
8222,23.0,USA,f
8223,42.0,USA,f
8224,34.0,USA,f
8225,60.0,USA,m
8226,34,USA,f
8227,39,USA,f
8228,27.0,USA,f
8229,62.0,USA,f
8230,27,USA,m
8231,52,USA,f
8232,46,GBR,m
8233,44.0,USA,f
8234,30,USA,m
8235,25,USA,o
8236,36.0,USA,m
8237,24,IND,m
8238,34.0,USA,m
8239,24.0,USA,f
8240,30,USA,m
8241,26.0,USA,m
8242,27,IND,m
8243,37.0,USA,f
8244,48,USA,f
8245,25,USA,f
8246,27.0,USA,f
8247,23.0,USA,m
8248,31.0,USA,f
8249,44.0,USA,f
8250,26,USA,m
8251,22.0,USA,f
8252,22,USA,m
8253,25.0,USA,m
8254,23.0,USA,f
8255,25,USA,f
8256,28,USA,f
8257,31,USA,f
8258,31,USA,f
8259,39,USA,f
8260,52,USA,f
8261,26,USA,f
8262,54,USA,f
8263,66,USA,f
8264,43.0,USA,f
8265,44,USA,f
8266,27.0,USA,m
8267,25,USA,m
8268,29.0,,f
8269,27,USA,f
8270,25,USA,f
8271,26.0,USA,f
8272,37,USA,f
8273,57.0,USA,m
8274,32.0,USA,f
8275,27,USA,m
8276,45,USA,m
8277,33,USA,f
8278,22.0,USA,f
8279,27.0,USA,f
8280,39,,f
8281,30.0,USA,m
8282,32,USA,m
8283,34,USA,m
8284,34.0,USA,m
8285,30,USA,m
8286,23.0,USA,f
8287,53.0,USA,f
8288,32.0,USA,m
8289,32,USA,m
8290,36,USA,f
8291,19,USA,f
8292,24,USA,f
8293,26.0,IND,m
8294,,,
8295,25,USA,m
8296,49.0,USA,f
8297,35,USA,f
8298,25.0,USA,f
8299,30,USA,f
8300,41,USA,m
8301,55,USA,f
8302,19,USA,m
8303,30.0,IND,m
8304,51,USA,f
8305,32,USA,m
8306,26.0,USA,f
8307,38,USA,m
8308,25,USA,m
8309,27.0,USA,f
8310,29,USA,f
8311,22,USA,f
8312,38.0,USA,f
8313,36,USA,m
8314,32.0,USA,m
8315,48,IND,m
8316,29,USA,f
8317,35,USA,m
8318,43,USA,f
8319,23.0,USA,f
8320,32.0,IND,m
8321,32,USA,m
8322,26.0,USA,m
8323,28.0,ITA,m
8324,31,USA,m
8325,49,USA,m
8326,25.0,USA,m
8327,33,USA,f
8328,43.0,USA,m
8329,25,USA,m
8330,43,USA,f
8331,50,USA,f
8332,30.0,USA,f
8333,20.0,USA,m
8334,49.0,USA,f
8335,25.0,USA,f
8336,25.0,USA,m
8337,20,USA,f
8338,32,USA,m
8339,20.0,USA,f
8340,27.0,USA,f
8341,32,USA,f
8342,44,USA,f
8343,24.0,USA,f
8344,23.0,USA,f
8345,54,USA,m
8346,29.0,USA,f
8347,30.0,USA,f
8348,30.0,USA,m
8349,23.0,USA,f
8350,21,USA,m
8351,41,USA,f
8352,48.0,USA,f
8353,29.0,USA,m
8354,38.0,USA,m
8355,38.0,USA,f
8356,32,USA,f
8357,22.0,USA,f
8358,23.0,USA,f
8359,25,USA,m
8360,49.0,USA,m
8361,26,USA,f
8362,44,USA,f
8363,41.0,USA,f
8364,27,USA,f
8365,45,,f
8366,21,USA,f
8367,46.0,USA,f
8368,53,USA,m
8369,34.0,USA,m
8370,38.0,USA,f
8371,20,USA,m
8372,24,USA,f
8373,,USA,f
8374,22.0,USA,f
8375,38,USA,f
8376,49.0,USA,f
8377,57,USA,f
8378,18.0,USA,m
8379,73,USA,
8380,34,CAN,f
8381,35,,m
8382,65.0,USA,m
8383,35,USA,f
8384,26.0,USA,m
8385,55,USA,m
8386,22,USA,m
8387,20.0,USA,f
8388,50,USA,f
8389,37,USA,m
8390,23.0,USA,f
8391,28,USA,f
8392,28,IND,m
8393,45.0,USA,f
8394,42,USA,f
8395,34.0,USA,f
8396,22,IND,m
8397,33.0,USA,m
8398,25.0,USA,f
8399,27.0,IND,f
8400,27,USA,f
8401,22.0,USA,m
8402,57.0,USA,f
8403,28,USA,m
8404,22,USA,m
8405,37.0,USA,f
8406,18,USA,m
8407,55,USA,m
8408,39.0,USA,f
8409,34,USA,f
8410,43,USA,m
8411,47.0,USA,f
8412,19,USA,m
8413,20.0,LKA,f
8414,28,IND,m
8415,45,USA,m
8416,30.0,USA,f
8417,25,USA,m
8418,22,USA,f
8419,37.0,USA,f
8420,37.0,USA,f
8421,25,IND,m
8422,50.0,USA,m
8423,21,USA,f
8424,24.0,USA,m
8425,29.0,USA,m
8426,27,USA,f
8427,28,USA,f
8428,55.0,USA,f
8429,39.0,USA,m
8430,31,USA,m
8431,20.0,USA,m
8432,32,IND,m
8433,29,USA,m
8434,41,USA,f
8435,18,USA,m
8436,32,USA,f
8437,28,USA,m
8438,21.0,USA,m
8439,34,PHL,m
8440,29,USA,f
8441,26,IND,f
8442,35,USA,f
8443,38,USA,m
8444,51.0,USA,m
8445,25,USA,f
8446,36,USA,f
8447,39,USA,m
8448,24,USA,f
8449,29.0,USA,m
8450,34,USA,m
8451,23,USA,m
8452,35,USA,f
8453,26,USA,m
8454,30,USA,m
8455,29.0,USA,f
8456,38,USA,f
8457,,USA,f
8458,39.0,USA,m
8459,27.0,USA,f
8460,62,USA,f
8461,39.0,USA,m
8462,26.0,USA,m
8463,61,USA,f
8464,32.0,USA,f
8465,25,USA,m
8466,29,IND,m
8467,30.0,USA,m
8468,28,USA,f
8469,36,IND,m
8470,27,USA,f
8471,23.0,USA,m
8472,26.0,IND,m
8473,29,USA,f
8474,36,USA,f
8475,29,USA,f
8476,33,USA,f
8477,24,USA,o
8478,26,USA,f
8479,27,USA,m
8480,24,USA,f
8481,24.0,USA,m
8482,45.0,USA,m
8483,36,USA,m
8484,24,USA,m
8485,25,ESP,m
8486,30,USA,m
8487,23,USA,f
8488,26,USA,f
8489,45,VEN,m
8490,27,USA,m
8491,26.0,USA,f
8492,29,USA,m
8493,24,GBR,f
8494,38.0,USA,m
8495,30.0,USA,m
8496,73,USA,f
8497,32,USA,f
8498,28.0,USA,f
8499,31,USA,m
8500,46,USA,f
8501,23.0,IND,f
8502,45.0,USA,f
8503,26,USA,m
8504,28.0,USA,m
8505,37.0,USA,m
8506,24,USA,f
8507,25,USA,f
8508,32,USA,f
8509,24.0,USA,f
8510,31,USA,f
8511,31.0,USA,f
8512,31,USA,f
8513,29,USA,f
8514,36.0,USA,f
8515,26,USA,f
8516,20.0,USA,m
8517,32,USA,m
8518,35.0,USA,f
8519,66.0,USA,f
8520,36.0,USA,f
8521,31,USA,f
8522,20,USA,f
8523,31,USA,m
8524,37.0,USA,f
8525,30,USA,f
8526,30,USA,m
8527,49,USA,f
8528,39,USA,f
8529,62.0,USA,m
8530,22.0,AUS,f
8531,26.0,USA,f
8532,28.0,VEN,f
8533,61,USA,f
8534,22,USA,f
8535,25,USA,m
8536,29.0,USA,m
8537,27,USA,m
8538,24.0,USA,f
8539,22.0,USA,m
8540,50.0,USA,f
8541,21,USA,f
8542,21.0,USA,m
8543,31,PHL,m
8544,29.0,USA,f
8545,41.0,USA,m
8546,42.0,USA,m
8547,39,USA,m
8548,45.0,USA,m
8549,25.0,USA,f
8550,47,USA,m
8551,22.0,USA,m
8552,50.0,USA,f
8553,24,USA,m
8554,24,USA,f
8555,40,USA,f
8556,40,USA,m
8557,51.0,USA,m
8558,35.0,USA,m
8559,35.0,USA,m
8560,28,IND,m
8561,38,CAN,f
8562,36,,m
8563,34.0,USA,f
8564,33,USA,f
8565,37.0,USA,m
8566,46.0,USA,f
8567,52.0,USA,f
8568,43,USA,m
8569,27.0,USA,f
8570,27.0,USA,f
8571,62,USA,f
8572,34.0,USA,m
8573,25.0,USA,m
8574,27.0,USA,f
8575,29,USA,f
8576,33,USA,f
8577,69.0,USA,f
8578,25.0,PAK,m
8579,32.0,USA,m
8580,27.0,USA,m
8581,29.0,USA,f
8582,31,USA,f
8583,22,USA,m
8584,22.0,MEX,m
8585,30,USA,f
8586,50,USA,f
8587,38,USA,m
8588,30,USA,f
8589,33,USA,m
8590,31,USA,m
8591,40,USA,f
8592,59,USA,f
8593,20.0,USA,f
8594,25,USA,m
8595,33.0,USA,f
8596,34.0,USA,f
8597,35,USA,f
8598,28.0,USA,m
8599,42,USA,f
8600,44.0,USA,f
8601,,USA,f
8602,32.0,USA,f
8603,29.0,USA,m
8604,25.0,,m
8605,33.0,USA,m
8606,35.0,USA,m
8607,44,USA,f
8608,31,USA,m
8609,24,USA,m
8610,27,USA,m
8611,40,USA,f
8612,30,USA,f
8613,29.0,IND,m
8614,32.0,USA,m
8615,36,USA,f
8616,34,USA,f
8617,40,USA,f
8618,40,USA,f
8619,32,SRB,m
8620,26.0,USA,m
8621,29,IND,f
8622,46,USA,f
8623,23.0,USA,m
8624,24.0,USA,f
8625,33.0,USA,f
8626,19,USA,f
8627,36,USA,f
8628,46.0,USA,f
8629,31.0,USA,f
8630,41,USA,m
8631,39,USA,f
8632,29.0,USA,f
8633,21,USA,f
8634,30,IND,f
8635,29.0,IND,m
8636,62,USA,f
8637,24,USA,f
8638,23,USA,f
8639,28.0,USA,m
8640,40.0,USA,m
8641,29.0,USA,f
8642,28.0,USA,f
8643,20,USA,m
8644,36.0,USA,m
8645,21,USA,m
8646,20.0,USA,f
8647,24,USA,f
8648,41.0,IDN,m
8649,28,IND,m
8650,30.0,USA,f
8651,27.0,USA,f
8652,19.0,USA,m
8653,30,IND,m
8654,63,USA,f
8655,25.0,USA,f
8656,34,USA,f
8657,30,USA,m
8658,35.0,USA,m
8659,41.0,USA,f
8660,24,USA,f
8661,38,USA,f
8662,30.0,USA,m
8663,61,USA,f
8664,38,USA,f
8665,28,USA,f
8666,25.0,USA,m
8667,34.0,USA,m
8668,34.0,IND,f
8669,21,USA,m
8670,40,IND,m
8671,25.0,IND,m
8672,52.0,USA,f
8673,22.0,USA,f
8674,28.0,USA,m
8675,24.0,USA,f
8676,21,USA,m
8677,28,USA,m
8678,33,IND,f
8679,27.0,USA,f
8680,25.0,USA,f
8681,25.0,USA,f
8682,24.0,USA,f
8683,27.0,EGY,m
8684,25,USA,f
8685,30,USA,m
8686,22,USA,m
8687,58.0,USA,m
8688,41,USA,f
8689,28.0,USA,m
8690,34,USA,f
8691,32.0,USA,m
8692,32,USA,f
8693,42,USA,f
8694,27.0,USA,m
8695,46.0,USA,m
8696,27.0,IND,m
8697,40,USA,
8698,19.0,IND,m
8699,33.0,PHL,f
8700,26,USA,f
8701,34,USA,f
8702,26.0,IND,f
8703,29,USA,f
8704,35,USA,f
8705,26,USA,m
8706,25.0,USA,m
8707,35,USA,m
8708,,,
8709,25,USA,f
8710,66.0,USA,f
8711,34,USA,m
8712,61.0,USA,f
8713,27.0,USA,f
8714,66,USA,m
8715,25,USA,f
8716,40.0,USA,f
8717,33,USA,m
8718,42.0,USA,f
8719,19.0,FIN,m
8720,61.0,USA,f
8721,31.0,IRQ,m
8722,25.0,USA,f
8723,46,USA,f
8724,21,USA,m
8725,26.0,USA,m
8726,26.0,USA,f
8727,23,USA,m
8728,54.0,USA,m
8729,27.0,USA,f
8730,52.0,USA,f
8731,32.0,USA,m
8732,27.0,IND,m
8733,25,USA,m
8734,27.0,NZL,m
8735,52.0,USA,f
8736,25,USA,m
8737,21,ITA,m
8738,36.0,USA,f
8739,34.0,USA,m
8740,27,USA,m
8741,22.0,USA,m
8742,42,USA,m
8743,27.0,MEX,m
8744,29.0,USA,f
8745,18,PHL,m
8746,32.0,USA,f
8747,36,USA,f
8748,37.0,USA,f
8749,23.0,USA,m
8750,37,USA,f
8751,58,USA,m
8752,27.0,USA,f
8753,24,USA,f
8754,44.0,USA,f
8755,53,USA,f
8756,33.0,USA,f
8757,25.0,USA,m
8758,20.0,USA,m
8759,25.0,USA,m
8760,29,USA,m
8761,47.0,USA,f
8762,65,MEX,m
8763,23,USA,m
8764,26.0,USA,f
8765,30,USA,f
8766,39.0,USA,f
8767,44.0,USA,m
8768,25,USA,f
8769,23.0,USA,f
8770,33,USA,f
8771,23.0,USA,f
8772,27.0,USA,f
8773,20,USA,m
8774,60,USA,m
8775,28,USA,m
8776,34.0,USA,m
8777,61,USA,f
8778,,IND,
8779,71,,f
8780,50.0,USA,m
8781,23,USA,m
8782,30,USA,m
8783,34,USA,f
8784,37.0,USA,f
8785,27.0,USA,f
8786,49,USA,f
8787,41,USA,f
8788,33,USA,f
8789,32.0,USA,f
8790,37.0,,m
8791,39,ESP,m
8792,23,USA,m
8793,21.0,USA,f
8794,25.0,USA,m
8795,55,USA,f
8796,39,USA,f
8797,27,USA,f
8798,39.0,USA,f
8799,67,USA,f
8800,46,USA,m
8801,34.0,USA,f
8802,40,USA,f
8803,30,GRC,f
8804,22.0,CAN,m
8805,23.0,USA,f
8806,69.0,IND,m
8807,24,USA,m
8808,39.0,USA,m
8809,35.0,USA,m
8810,31,USA,m
8811,35,USA,m
8812,22.0,USA,f
8813,25,USA,f
8814,37,USA,f
8815,20.0,USA,m
8816,41,USA,f
8817,41,USA,f
8818,28.0,USA,m
8819,35.0,USA,f
8820,43,USA,m
8821,23.0,USA,m
8822,28,USA,f
8823,52,USA,f
8824,24,USA,m
8825,28.0,USA,f
8826,28.0,ZAF,f
8827,36.0,USA,m
8828,32,USA,m
8829,39,USA,m
8830,36.0,USA,m
8831,40,USA,m
8832,70,USA,m
8833,23,USA,f
8834,55.0,USA,f
8835,34.0,USA,f
8836,32,,f
8837,26,USA,f
8838,32,USA,m
8839,33,USA,m
8840,25,USA,f
8841,32.0,USA,f
8842,26,USA,f
8843,24.0,USA,m
8844,37.0,USA,f
8845,20.0,USA,m
8846,23,USA,f
8847,56,USA,f
8848,19,USA,f
8849,57.0,USA,f
8850,23,IND,f
8851,60,USA,f
8852,71.0,USA,m
8853,24.0,USA,f
8854,,,
8855,33.0,USA,f
8856,32.0,IND,f
8857,27.0,USA,m
8858,30.0,USA,f
8859,18.0,USA,m
8860,28.0,USA,f
8861,26.0,USA,m
8862,23,USA,m
8863,35.0,USA,f
8864,20,USA,m
8865,40,,f
8866,22.0,USA,f
8867,20.0,USA,m
8868,32,USA,m
8869,30,USA,m
8870,23.0,USA,m
8871,41.0,USA,f
8872,30.0,USA,f
8873,47.0,FIN,m
8874,56.0,USA,f
8875,29,IND,m
8876,59.0,USA,f
8877,36,USA,f
8878,45,USA,f
8879,26.0,USA,m
8880,30,USA,f
8881,32,USA,f
8882,46,USA,f
8883,40.0,IND,m
8884,27,USA,m
8885,65,IND,m
8886,35,USA,m
8887,45,USA,f
8888,29.0,USA,m
8889,34,PHL,m
8890,23,USA,f
8891,53.0,FRA,m
8892,60.0,USA,m
8893,46.0,USA,m
8894,37,IND,m
8895,21.0,USA,m
8896,26,USA,m
8897,35,USA,f
8898,32.0,USA,m
8899,34,USA,m
8900,36.0,USA,f
8901,29,USA,f
8902,26.0,USA,f
8903,27,USA,f
8904,26,USA,m
8905,33,USA,f
8906,37.0,USA,m
8907,28,USA,f
8908,19.0,PHL,f
8909,18,USA,m
8910,45.0,USA,f
8911,57.0,USA,f
8912,32,USA,m
8913,28.0,USA,f
8914,37.0,USA,f
8915,35,USA,f
8916,55.0,USA,f
8917,20,USA,f
8918,27,USA,m
8919,51.0,USA,f
8920,34,USA,f
8921,59,USA,m
8922,32.0,USA,m
8923,34,IND,m
8924,28,USA,m
8925,27.0,USA,f
8926,22,USA,f
8927,55.0,USA,m
8928,38,USA,f
8929,30,USA,m
8930,36.0,USA,m
8931,25,USA,f
8932,23.0,USA,m
8933,27,USA,m
8934,39.0,USA,m
8935,39.0,USA,m
8936,49,USA,f
8937,25.0,USA,f
8938,19.0,USA,m
8939,20,USA,f
8940,39.0,USA,m
8941,22,USA,f
8942,41,USA,f
8943,62,USA,f
8944,34,USA,m
8945,32,USA,f
8946,26.0,USA,m
8947,38,USA,f
8948,25,USA,f
8949,35,USA,f
8950,28.0,USA,f
8951,28.0,UMI,m
8952,34,USA,f
8953,27.0,USA,m
8954,25,USA,m
8955,22.0,USA,m
8956,28.0,USA,m
8957,25,USA,m
8958,21,USA,m
8959,21.0,USA,f
8960,35.0,USA,f
8961,54,USA,f
8962,58,USA,f
8963,27.0,USA,f
8964,25.0,IND,m
8965,40.0,USA,f
8966,32,USA,m
8967,25,USA,f
8968,25,USA,f
8969,20.0,USA,m
8970,53.0,USA,o
8971,23,IND,m
8972,31.0,USA,f
8973,27.0,USA,m
8974,,USA,m
8975,28,USA,f
8976,28.0,USA,m
8977,26.0,USA,f
8978,33,USA,f
8979,36.0,USA,m
8980,31,USA,f
8981,31,USA,f
8982,18.0,USA,m
8983,33.0,USA,m
8984,35.0,USA,f
8985,21,NGA,f
8986,64,USA,m
8987,26,USA,f
8988,27.0,IND,m
8989,36,USA,m
8990,28.0,USA,m
8991,26.0,USA,f
8992,52,USA,m
8993,35,USA,f
8994,46,USA,f
8995,37,USA,f
8996,34,IND,f
8997,44,USA,f
8998,36,USA,o
8999,62.0,USA,f
9000,30.0,USA,f
9001,42,USA,m
9002,35.0,IND,f
9003,33,USA,f
9004,36,USA,f
9005,39,USA,f
9006,31.0,USA,f
9007,26,USA,m
9008,25.0,USA,f
9009,34,USA,f
9010,46.0,USA,m
9011,33.0,USA,m
9012,27.0,USA,m
9013,44.0,USA,m
9014,31,IND,f
9015,30,USA,f
9016,27,USA,m
9017,23,USA,f
9018,31,USA,f
9019,27.0,USA,f
9020,34.0,USA,m
9021,19,USA,f
9022,32,USA,f
9023,35,USA,m
9024,36.0,USA,m
9025,30.0,USA,f
9026,32,USA,m
9027,24,USA,f
9028,31,USA,m
9029,59,USA,f
9030,26.0,USA,m
9031,30,USA,f
9032,40.0,USA,f
9033,36,USA,f
9034,28.0,USA,m
9035,36.0,IND,m
9036,29.0,IND,m
9037,46.0,USA,f
9038,27,USA,m
9039,27.0,USA,m
9040,67,USA,f
9041,43.0,USA,m
9042,19.0,USA,f
9043,66,USA,f
9044,23.0,USA,f
9045,57,USA,f
9046,41,USA,m
9047,32,USA,m
9048,55.0,USA,f
9049,32.0,USA,f
9050,27,USA,m
9051,22.0,USA,f
9052,18.0,USA,m
9053,30.0,USA,m
9054,41,GBR,m
9055,45,IND,m
9056,28.0,USA,m
9057,22,IND,m
9058,29.0,USA,m
9059,27,USA,m
9060,26.0,USA,f
9061,55,USA,f
9062,24.0,USA,m
9063,30,USA,f
9064,26.0,USA,m
9065,40,USA,m
9066,27.0,USA,m
9067,,USA,m
9068,44,USA,f
9069,47,USA,f
9070,39.0,USA,o
9071,33,USA,f
9072,28,GBR,m
9073,27,USA,m
9074,37,USA,m
9075,28.0,USA,f
9076,21.0,USA,f
9077,30,USA,f
9078,24.0,USA,f
9079,32.0,USA,m
9080,35,IND,m
9081,35.0,USA,f
9082,36.0,USA,f
9083,23,USA,m
9084,34.0,USA,f
9085,26.0,USA,m
9086,28,USA,m
9087,41,USA,f
9088,27,USA,f
9089,32,USA,m
9090,35,USA,m
9091,31.0,USA,f
9092,45.0,IND,m
9093,31,USA,f
9094,28,USA,m
9095,25.0,USA,f
9096,22,USA,m
9097,32.0,USA,f
9098,25.0,USA,f
9099,45.0,USA,f
9100,58.0,USA,f
9101,23,IND,m
9102,31,CAN,m
9103,45.0,USA,f
9104,53.0,USA,m
9105,31,USA,m
9106,33.0,USA,f
9107,66.0,USA,m
9108,35.0,USA,m
9109,23.0,USA,f
9110,63.0,USA,f
9111,30,USA,f
9112,21,USA,m
9113,26.0,USA,f
9114,34,USA,f
9115,28,USA,f
9116,33,IND,f
9117,36,USA,m
9118,25.0,USA,m
9119,33.0,USA,f
9120,27.0,USA,f
9121,40,USA,m
9122,29.0,TTO,f
9123,30.0,USA,m
9124,36.0,USA,m
9125,37.0,USA,m
9126,31.0,USA,o
9127,40.0,USA,f
